,sentiment,city,country,region,Unnamed: 0
577,positive,Riyadh,Saudi Arabia,Gulf,
578,positive,Aleppo,Syria,Levant,
579,positive,Riyadh,Saudi Arabia,Gulf,
580,negative,Riyadh,Saudi Arabia,Gulf,
581,negative,Riyadh,Saudi Arabia,Gulf,
582,positive,Riyadh,Saudi Arabia,Gulf,
583,positive,Riyadh,Saudi Arabia,Gulf,
584,positive,Riyadh,Saudi Arabia,Gulf,
585,neutral,Riyadh,Saudi Arabia,Gulf,
586,negative,Salt,Jordan,Levant,
587,negative,Salt,Jordan,Levant,
588,positive,Riyadh,Saudi Arabia,Gulf,
589,neutral,Salt,Jordan,Levant,
590,positive,Aleppo,Syria,Levant,
591,positive,Riyadh,Saudi Arabia,Gulf,
592,positive,Riyadh,Saudi Arabia,Gulf,
593,positive,Riyadh,Saudi Arabia,Gulf,
594,negative,Salt,Jordan,Levant,
595,negative,Salt,Jordan,Levant,
596,negative,Riyadh,Saudi Arabia,Gulf,
597,negative,Riyadh,Saudi Arabia,Gulf,
598,negative,Salt,Jordan,Levant,
599,positive,Riyadh,Saudi Arabia,Gulf,
600,positive,Riyadh,Saudi Arabia,Gulf,
601,negative,Salt,Jordan,Levant,
602,negative,Salt,Jordan,Levant,
603,positive,Riyadh,Saudi Arabia,Gulf,
604,positive,Riyadh,Saudi Arabia,Gulf,
605,positive,Riyadh,Saudi Arabia,Gulf,
606,positive,Riyadh,Saudi Arabia,Gulf,
607,positive,Riyadh,Saudi Arabia,Gulf,
608,positive,Riyadh,Saudi Arabia,Gulf,
609,positive,Riyadh,Saudi Arabia,Gulf,
610,positive,Riyadh,Saudi Arabia,Gulf,
611,negative,Salt,Jordan,Levant,
612,positive,Riyadh,Saudi Arabia,Gulf,
613,positive,Riyadh,Saudi Arabia,Gulf,
614,negative,Riyadh,Saudi Arabia,Gulf,
615,positive,Riyadh,Saudi Arabia,Gulf,
616,positive,Riyadh,Saudi Arabia,Gulf,
617,positive,Riyadh,Saudi Arabia,Gulf,
618,positive,Riyadh,Saudi Arabia,Gulf,
619,neutral,Riyadh,Saudi Arabia,Gulf,
620,neutral,Riyadh,Saudi Arabia,Gulf,
621,neutral,Riyadh,Saudi Arabia,Gulf,
622,neutral,Salt,Jordan,Levant,
623,neutral,Riyadh,Saudi Arabia,Gulf,
624,neutral,Riyadh,Saudi Arabia,Gulf,
625,neutral,Riyadh,Saudi Arabia,Gulf,
626,neutral,Riyadh,Saudi Arabia,Gulf,
627,neutral,Riyadh,Saudi Arabia,Gulf,
628,negative,Salt,Jordan,Levant,
629,neutral,Riyadh,Saudi Arabia,Gulf,
630,negative,Salt,Jordan,Levant,
631,neutral,Riyadh,Saudi Arabia,Gulf,
632,neutral,Riyadh,Saudi Arabia,Gulf,
633,negative,Riyadh,Saudi Arabia,Gulf,
634,negative,Salt,Jordan,Levant,
635,negative,Riyadh,Saudi Arabia,Gulf,
636,negative,Riyadh,Saudi Arabia,Gulf,
637,neutral,Jeddha,Saudi Arabia,Levant,
638,neutral,Jeddha,Saudi Arabia,Gulf,
639,negative,Riyadh,Saudi Arabia,Gulf,
640,neutral,Riyadh,Saudi Arabia,Gulf,
641,negative,Riyadh,Saudi Arabia,Gulf,
642,negative,Riyadh,Saudi Arabia,Gulf,
643,negative,Riyadh,Saudi Arabia,Gulf,
644,negative,Salt,Jordan,Levant,
645,negative,Riyadh,Saudi Arabia,Gulf,
646,neutral,Riyadh,Saudi Arabia,Gulf,
647,neutral,Riyadh,Saudi Arabia,Gulf,
648,negative,Salt,Jordan,Levant,
649,neutral,Riyadh,Saudi Arabia,Gulf,
650,neutral,Jeddha,Saudi Arabia,Gulf,
651,positive,Riyadh,Saudi Arabia,Gulf,
652,positive,Riyadh,Saudi Arabia,Gulf,
653,negative,Riyadh,Saudi Arabia,Gulf,
654,positive,Riyadh,Saudi Arabia,Gulf,
655,positive,Riyadh,Saudi Arabia,Gulf,
656,positive,Riyadh,Saudi Arabia,Gulf,
657,neutral,Riyadh,Saudi Arabia,Gulf,
658,positive,Riyadh,Saudi Arabia,Gulf,
659,neutral,Riyadh,Saudi Arabia,Gulf,
660,positive,Riyadh,Saudi Arabia,Gulf,
661,neutral,Salt,Jordan,Levant,
662,positive,Riyadh,Saudi Arabia,Gulf,
663,neutral,Riyadh,Saudi Arabia,Gulf,
664,positive,Riyadh,Saudi Arabia,Gulf,
665,positive,Riyadh,Saudi Arabia,Gulf,
666,negative,Riyadh,Saudi Arabia,Gulf,
667,positive,Riyadh,Saudi Arabia,Gulf,
668,positive,Riyadh,Saudi Arabia,Gulf,
669,positive,Riyadh,Saudi Arabia,Gulf,
670,positive,Riyadh,Saudi Arabia,Gulf,
671,positive,Riyadh,Saudi Arabia,Gulf,
672,negative,Salt,Jordan,Levant,
673,positive,Riyadh,Saudi Arabia,Gulf,
674,negative,Riyadh,Saudi Arabia,Gulf,
675,positive,Riyadh,Saudi Arabia,Gulf,
676,negative,Riyadh,Saudi Arabia,Gulf,
677,negative,Riyadh,Saudi Arabia,Gulf,
678,negative,Riyadh,Saudi Arabia,Gulf,
679,neutral,Riyadh,Saudi Arabia,Gulf,
680,negative,Riyadh,Saudi Arabia,Gulf,
681,neutral,Riyadh,Saudi Arabia,Gulf,
682,negative,Riyadh,Saudi Arabia,Gulf,
683,neutral,Salt,Jordan,Levant,
684,neutral,Riyadh,Saudi Arabia,Gulf,
685,negative,Salt,Jordan,Levant,
686,negative,Riyadh,Saudi Arabia,Gulf,
687,negative,Riyadh,Saudi Arabia,Gulf,
688,neutral,Amman,Syria,Levant,
689,neutral,Khartoum,Sudan,Nile Basin,
690,neutral,Khartoum,Sudan,Nile Basin,
691,neutral,Khartoum,Sudan,Nile Basin,
692,neutral,Riyadh,Saudi Arabia,Gulf,
693,neutral,Riyadh,Saudi Arabia,Gulf,
694,negative,Jeddha,Saudi Arabia,Levant,
695,neutral,Salt,Saudi Arabia,Gulf,
696,neutral,Riyadh,Saudi Arabia,Gulf,
697,negative,Riyadh,Saudi Arabia,Gulf,
698,neutral,Khartoum,Sudan,Nile Basin,
699,neutral,Jeddha,Saudi Arabia,Levant,
700,neutral,Riyadh,Saudi Arabia,Gulf,
701,neutral,Khartoum,Sudan,Nile Basin,
702,negative,Riyadh,Saudi Arabia,Gulf,
703,neutral,Riyadh,Saudi Arabia,Gulf,
704,neutral,Khartoum,Sudan,Nile Basin,
705,negative,Salt,Jordan,Levant,
706,neutral,Riyadh,Saudi Arabia,Gulf,
707,neutral,Riyadh,Saudi Arabia,Gulf,
708,negative,Riyadh,Saudi Arabia,Gulf,
709,negative,Riyadh,Saudi Arabia,Gulf,
710,neutral,Riyadh,Saudi Arabia,Gulf,
711,negative,Riyadh,Saudi Arabia,Gulf,
712,neutral,Riyadh,Saudi Arabia,Gulf,
713,negative,Riyadh,Saudi Arabia,Gulf,
714,neutral,Khartoum,Sudan,Nile Basin,
715,negative,Salt,Saudi Arabia,Gulf,
716,negative,Riyadh,Saudi Arabia,Gulf,
717,negative,Riyadh,Saudi Arabia,Gulf,
718,negative,Riyadh,Saudi Arabia,Gulf,
719,negative,Salt,Jordan,Levant,
720,negative,Salt,Saudi Arabia,Gulf,
721,neutral,Riyadh,Saudi Arabia,Gulf,
722,neutral,Jeddha,Saudi Arabia,Gulf,
723,neutral,Riyadh,Saudi Arabia,Gulf,
724,neutral,Salt,Saudi Arabia,Gulf,
725,neutral,Salt,Jordan,Levant,
726,negative,Riyadh,Saudi Arabia,Gulf,
727,negative,Jeddha,Saudi Arabia,Gulf,
728,negative,Salt,Jordan,Levant,
729,neutral,Aleppo,Syria,Levant,
730,neutral,Riyadh,Saudi Arabia,Gulf,
731,negative,Salt,Jordan,Levant,
732,neutral,Riyadh,Saudi Arabia,Gulf,
733,neutral,Riyadh,Saudi Arabia,Gulf,
734,negative,Salt,Jordan,Levant,
735,neutral,Riyadh,Saudi Arabia,Gulf,
736,neutral,Riyadh,Saudi Arabia,Gulf,
737,neutral,Riyadh,Saudi Arabia,Gulf,
738,negative,Riyadh,Saudi Arabia,Gulf,
739,neutral,Riyadh,Saudi Arabia,Gulf,
740,neutral,Riyadh,Saudi Arabia,Gulf,
741,negative,Salt,Jordan,Levant,
742,neutral,Salt,Jordan,Levant,
743,neutral,Salt,Jordan,Levant,
744,negative,Riyadh,Saudi Arabia,Gulf,
745,neutral,Salt,Jordan,Levant,
746,neutral,Riyadh,Saudi Arabia,Gulf,
747,neutral,Riyadh,Saudi Arabia,Gulf,
748,neutral,Salt,Jordan,Levant,
749,neutral,Salt,Jordan,Levant,
750,neutral,Salt,Jordan,Levant,
751,negative,Riyadh,Saudi Arabia,Gulf,
752,neutral,Aleppo,Syria,Levant,
753,neutral,Salt,Jordan,Levant,
754,neutral,Riyadh,Saudi Arabia,Gulf,
755,neutral,Salt,Jordan,Levant,
756,neutral,Salt,Jordan,Levant,
757,neutral,Riyadh,Saudi Arabia,Gulf,
758,neutral,Salt,Jordan,Levant,
759,negative,Salt,Jordan,Levant,
760,neutral,Salt,Jordan,Levant,
761,neutral,Salt,Jordan,Levant,
762,neutral,Salt,Jordan,Levant,
763,neutral,Salt,Jordan,Levant,
764,neutral,Riyadh,Saudi Arabia,Gulf,
765,neutral,Riyadh,Saudi Arabia,Gulf,
766,neutral,Riyadh,Saudi Arabia,Gulf,
767,neutral,Jeddha,Saudi Arabia,Levant,
768,neutral,Khartoum,Sudan,Nile Basin,
769,neutral,Riyadh,Saudi Arabia,Gulf,
770,neutral,Salt,Jordan,Levant,
771,neutral,Riyadh,Saudi Arabia,Gulf,
772,negative,Riyadh,Saudi Arabia,Gulf,
773,neutral,Riyadh,Saudi Arabia,Gulf,
774,neutral,Salt,Jordan,Levant,
775,neutral,Khartoum,Sudan,Nile Basin,
776,neutral,Riyadh,Saudi Arabia,Gulf,
777,neutral,Riyadh,Saudi Arabia,Gulf,
778,neutral,Riyadh,Saudi Arabia,Gulf,
779,neutral,Riyadh,Saudi Arabia,Gulf,
780,neutral,Riyadh,Saudi Arabia,Gulf,
781,neutral,Aleppo,Syria,Levant,
782,neutral,Riyadh,Saudi Arabia,Gulf,
783,neutral,Riyadh,Saudi Arabia,Gulf,
784,neutral,Riyadh,Saudi Arabia,Gulf,
785,negative,Salt,Jordan,Levant,
786,neutral,Riyadh,Saudi Arabia,Gulf,
787,neutral,Salt,Jordan,Levant,
788,neutral,Salt,Jordan,Levant,
789,negative,Riyadh,Saudi Arabia,Gulf,
790,negative,Riyadh,Saudi Arabia,Gulf,
791,neutral,Salt,Jordan,Levant,
792,neutral,Salt,Jordan,Levant,
793,neutral,Riyadh,Saudi Arabia,Gulf,
794,neutral,Riyadh,Saudi Arabia,Gulf,
795,neutral,Riyadh,Saudi Arabia,Gulf,
796,negative,Riyadh,Saudi Arabia,Gulf,
797,neutral,Riyadh,Saudi Arabia,Gulf,
798,neutral,Aleppo,Syria,Levant,
799,negative,Riyadh,Saudi Arabia,Gulf,
800,neutral,Riyadh,Saudi Arabia,Gulf,
801,negative,Riyadh,Saudi Arabia,Gulf,
802,negative,Salt,Jordan,Levant,
803,neutral,Riyadh,Saudi Arabia,Gulf,
804,neutral,Salt,Jordan,Levant,
805,negative,Salt,Jordan,Levant,
806,neutral,Riyadh,Saudi Arabia,Gulf,
807,negative,Salt,Jordan,Levant,
808,negative,Riyadh,Saudi Arabia,Gulf,
809,neutral,Riyadh,Saudi Arabia,Gulf,
810,negative,Salt,Jordan,Levant,
811,neutral,Khartoum,Sudan,Nile Basin,
812,neutral,Khartoum,Sudan,Nile Basin,
813,neutral,Salt,Jordan,Levant,
814,negative,Salt,Jordan,Levant,
815,neutral,Salt,Jordan,Levant,
816,neutral,Salt,Jordan,Levant,
817,neutral,Salt,Jordan,Levant,
818,neutral,Riyadh,Saudi Arabia,Gulf,
819,neutral,Salt,Jordan,Levant,
820,neutral,Salt,Jordan,Levant,
821,negative,Salt,Jordan,Levant,
822,neutral,Salt,Jordan,Levant,
823,neutral,Riyadh,Saudi Arabia,Gulf,
824,neutral,Salt,Jordan,Levant,
825,negative,Salt,Jordan,Levant,
826,positive,Riyadh,Saudi Arabia,Gulf,
827,neutral,Salt,Jordan,Levant,
828,neutral,Riyadh,Saudi Arabia,Gulf,
829,positive,Riyadh,Saudi Arabia,Gulf,
830,neutral,Salt,Jordan,Levant,
831,neutral,Riyadh,Saudi Arabia,Gulf,
832,positive,Riyadh,Saudi Arabia,Gulf,
833,neutral,Salt,Jordan,Levant,
834,neutral,Riyadh,Saudi Arabia,Gulf,
835,neutral,Riyadh,Saudi Arabia,Gulf,
836,negative,Salt,Jordan,Levant,
837,neutral,Riyadh,Saudi Arabia,Gulf,
838,negative,Salt,Jordan,Levant,
839,neutral,Riyadh,Saudi Arabia,Gulf,
840,negative,Salt,Jordan,Levant,
841,neutral,Riyadh,Saudi Arabia,Gulf,
842,neutral,Riyadh,Saudi Arabia,Gulf,
843,negative,Rabat,Morocco,Maghreb,
844,neutral,Riyadh,Saudi Arabia,Gulf,
845,neutral,Riyadh,Saudi Arabia,Gulf,
846,neutral,Salt,Jordan,Levant,
847,negative,Salt,Jordan,Levant,
848,neutral,Riyadh,Saudi Arabia,Gulf,
849,neutral,Riyadh,Saudi Arabia,Gulf,
850,negative,Salt,Jordan,Levant,
851,neutral,Riyadh,Saudi Arabia,Gulf,
852,negative,Salt,Jordan,Levant,
853,neutral,Salt,Jordan,Levant,
854,neutral,Riyadh,Saudi Arabia,Gulf,
855,neutral,Riyadh,Saudi Arabia,Gulf,
856,negative,Salt,Jordan,Levant,
857,neutral,Riyadh,Saudi Arabia,Gulf,
858,neutral,Riyadh,Saudi Arabia,Gulf,
859,negative,Salt,Jordan,Levant,
860,neutral,Salt,Jordan,Levant,
861,neutral,Riyadh,Saudi Arabia,Gulf,
862,negative,Riyadh,Saudi Arabia,Gulf,
863,neutral,Riyadh,Saudi Arabia,Gulf,
864,neutral,Riyadh,Saudi Arabia,Gulf,
865,neutral,Riyadh,Saudi Arabia,Gulf,
866,neutral,Riyadh,Saudi Arabia,Gulf,
867,neutral,Riyadh,Saudi Arabia,Gulf,
868,neutral,Riyadh,Saudi Arabia,Gulf,
869,neutral,Riyadh,Saudi Arabia,Gulf,
870,neutral,Riyadh,Saudi Arabia,Gulf,
871,neutral,Riyadh,Saudi Arabia,Gulf,
872,neutral,Riyadh,Saudi Arabia,Gulf,
873,neutral,Riyadh,Saudi Arabia,Gulf,
874,neutral,Riyadh,Saudi Arabia,Gulf,
875,neutral,Riyadh,Saudi Arabia,Gulf,
876,neutral,Riyadh,Saudi Arabia,Gulf,
877,neutral,Riyadh,Saudi Arabia,Gulf,
878,neutral,Riyadh,Saudi Arabia,Gulf,
879,neutral,Riyadh,Saudi Arabia,Gulf,
880,neutral,Riyadh,Saudi Arabia,Gulf,
881,neutral,Riyadh,Saudi Arabia,Gulf,
882,neutral,Salt,Jordan,Levant,
883,neutral,Riyadh,Saudi Arabia,Gulf,
884,neutral,Riyadh,Saudi Arabia,Gulf,
885,negative,Salt,Jordan,Levant,
886,neutral,Riyadh,Saudi Arabia,Gulf,
887,neutral,Salt,Jordan,Levant,
888,neutral,Riyadh,Saudi Arabia,Gulf,
889,neutral,Riyadh,Saudi Arabia,Gulf,
890,neutral,Riyadh,Saudi Arabia,Gulf,
891,neutral,Riyadh,Saudi Arabia,Gulf,
892,positive,Khartoum,Sudan,Nile Basin,
893,neutral,Riyadh,Saudi Arabia,Gulf,
894,neutral,Riyadh,Saudi Arabia,Gulf,
895,neutral,Riyadh,Saudi Arabia,Gulf,
896,neutral,Riyadh,Saudi Arabia,Gulf,
897,neutral,Riyadh,Saudi Arabia,Gulf,
898,neutral,Riyadh,Saudi Arabia,Gulf,
899,neutral,Riyadh,Saudi Arabia,Gulf,
900,neutral,Riyadh,Saudi Arabia,Gulf,
901,neutral,Salt,Jordan,Levant,
902,neutral,Riyadh,Saudi Arabia,Gulf,
903,neutral,Riyadh,Saudi Arabia,Gulf,
904,neutral,Riyadh,Saudi Arabia,Gulf,
905,neutral,Riyadh,Saudi Arabia,Gulf,
906,neutral,Riyadh,Saudi Arabia,Gulf,
907,neutral,Riyadh,Saudi Arabia,Gulf,
908,neutral,Riyadh,Saudi Arabia,Gulf,
909,neutral,Riyadh,Saudi Arabia,Gulf,
910,neutral,Riyadh,Saudi Arabia,Gulf,
911,neutral,Riyadh,Saudi Arabia,Gulf,
912,neutral,Salt,Jordan,Levant,
913,neutral,Riyadh,Saudi Arabia,Gulf,
914,neutral,Riyadh,Saudi Arabia,Gulf,
915,neutral,Khartoum,Sudan,Nile Basin,
916,neutral,Riyadh,Saudi Arabia,Gulf,
917,neutral,Riyadh,Saudi Arabia,Gulf,
918,neutral,Riyadh,Saudi Arabia,Gulf,
919,neutral,Riyadh,Saudi Arabia,Gulf,
920,neutral,Riyadh,Saudi Arabia,Gulf,
921,neutral,Riyadh,Saudi Arabia,Gulf,
922,neutral,Riyadh,Saudi Arabia,Gulf,
923,neutral,Riyadh,Saudi Arabia,Gulf,
924,neutral,Riyadh,Saudi Arabia,Gulf,
925,neutral,Riyadh,Saudi Arabia,Gulf,
926,neutral,Riyadh,Saudi Arabia,Gulf,
927,neutral,Riyadh,Saudi Arabia,Gulf,
928,positive,Riyadh,Saudi Arabia,Gulf,
929,negative,Riyadh,Saudi Arabia,Gulf,
930,neutral,Riyadh,Saudi Arabia,Gulf,
931,positive,Riyadh,Saudi Arabia,Gulf,
932,neutral,Riyadh,Saudi Arabia,Gulf,
933,positive,Riyadh,Saudi Arabia,Gulf,
934,neutral,Riyadh,Saudi Arabia,Gulf,
935,neutral,Riyadh,Saudi Arabia,Gulf,
936,positive,Riyadh,Saudi Arabia,Gulf,
937,neutral,Riyadh,Saudi Arabia,Gulf,
938,neutral,Riyadh,Saudi Arabia,Gulf,
939,positive,Riyadh,Saudi Arabia,Gulf,
940,neutral,Riyadh,Saudi Arabia,Gulf,
941,neutral,Riyadh,Saudi Arabia,Gulf,
942,positive,Riyadh,Saudi Arabia,Gulf,
943,neutral,Riyadh,Saudi Arabia,Gulf,
944,positive,Riyadh,Saudi Arabia,Gulf,
945,neutral,Riyadh,Saudi Arabia,Gulf,
946,neutral,Riyadh,Saudi Arabia,Gulf,
947,neutral,Riyadh,Saudi Arabia,Gulf,
948,positive,Riyadh,Saudi Arabia,Gulf,
949,neutral,Riyadh,Saudi Arabia,Gulf,
950,neutral,Riyadh,Saudi Arabia,Gulf,
951,neutral,Riyadh,Saudi Arabia,Gulf,
952,positive,Riyadh,Saudi Arabia,Gulf,
953,neutral,Riyadh,Saudi Arabia,Gulf,
954,neutral,Riyadh,Saudi Arabia,Gulf,
955,neutral,Riyadh,Saudi Arabia,Gulf,
956,neutral,Riyadh,Saudi Arabia,Gulf,
957,neutral,Riyadh,Saudi Arabia,Gulf,
958,neutral,Riyadh,Saudi Arabia,Gulf,
959,positive,Riyadh,Saudi Arabia,Gulf,
960,neutral,Riyadh,Saudi Arabia,Gulf,
961,neutral,Riyadh,Saudi Arabia,Gulf,
962,neutral,Riyadh,Saudi Arabia,Gulf,
963,neutral,Riyadh,Saudi Arabia,Gulf,
964,positive,Riyadh,Saudi Arabia,Gulf,
965,neutral,Riyadh,Saudi Arabia,Gulf,
966,neutral,Riyadh,Saudi Arabia,Gulf,
967,neutral,Riyadh,Saudi Arabia,Gulf,
968,positive,Riyadh,Saudi Arabia,Gulf,
969,neutral,Riyadh,Saudi Arabia,Gulf,
970,neutral,Riyadh,Saudi Arabia,Gulf,
971,neutral,Riyadh,Saudi Arabia,Gulf,
972,positive,Riyadh,Saudi Arabia,Gulf,
973,neutral,Riyadh,Saudi Arabia,Gulf,
974,neutral,Riyadh,Saudi Arabia,Gulf,
975,neutral,Riyadh,Saudi Arabia,Gulf,
976,neutral,Riyadh,Saudi Arabia,Gulf,
977,negative,Salt,Jordan,Levant,
978,neutral,Riyadh,Saudi Arabia,Gulf,
979,positive,Riyadh,Saudi Arabia,Gulf,
980,neutral,Riyadh,Saudi Arabia,Gulf,
981,neutral,Riyadh,Saudi Arabia,Gulf,
982,neutral,Riyadh,Saudi Arabia,Gulf,
983,neutral,Riyadh,Saudi Arabia,Gulf,
984,neutral,Riyadh,Saudi Arabia,Gulf,
985,neutral,Riyadh,Saudi Arabia,Gulf,
986,neutral,Riyadh,Saudi Arabia,Gulf,
987,neutral,Riyadh,Saudi Arabia,Gulf,
988,neutral,Riyadh,Saudi Arabia,Gulf,
989,neutral,Riyadh,Saudi Arabia,Gulf,
990,neutral,Riyadh,Saudi Arabia,Gulf,
991,neutral,Riyadh,Saudi Arabia,Gulf,
992,neutral,Riyadh,Saudi Arabia,Gulf,
993,neutral,Riyadh,Saudi Arabia,Gulf,
994,neutral,Riyadh,Saudi Arabia,Gulf,
995,negative,Salt,Jordan,Levant,
996,neutral,Riyadh,Saudi Arabia,Gulf,
997,neutral,Riyadh,Saudi Arabia,Gulf,
998,neutral,Riyadh,Saudi Arabia,Gulf,
999,neutral,Riyadh,Saudi Arabia,Gulf,
1000,neutral,Riyadh,Saudi Arabia,Gulf,
1001,neutral,Riyadh,Saudi Arabia,Gulf,
1002,neutral,Riyadh,Saudi Arabia,Gulf,
1003,neutral,Riyadh,Saudi Arabia,Gulf,
1004,positive,Riyadh,Saudi Arabia,Gulf,
1005,neutral,Riyadh,Saudi Arabia,Gulf,
1006,negative,Riyadh,Saudi Arabia,Gulf,
1007,positive,Riyadh,Saudi Arabia,Gulf,
1008,neutral,Riyadh,Saudi Arabia,Gulf,
1009,neutral,Riyadh,Saudi Arabia,Gulf,
1010,positive,Riyadh,Saudi Arabia,Gulf,
1011,neutral,Riyadh,Saudi Arabia,Gulf,
1012,neutral,Riyadh,Saudi Arabia,Gulf,
1013,positive,Riyadh,Saudi Arabia,Gulf,
1014,neutral,Riyadh,Saudi Arabia,Gulf,
1015,neutral,Riyadh,Saudi Arabia,Gulf,
1016,neutral,Riyadh,Saudi Arabia,Gulf,
1017,positive,Riyadh,Saudi Arabia,Gulf,
1018,neutral,Riyadh,Saudi Arabia,Gulf,
1019,neutral,Riyadh,Saudi Arabia,Gulf,
1020,neutral,Riyadh,Saudi Arabia,Gulf,
1021,neutral,Riyadh,Saudi Arabia,Gulf,
1022,neutral,Riyadh,Saudi Arabia,Gulf,
1023,positive,Riyadh,Saudi Arabia,Gulf,
1024,neutral,Riyadh,Saudi Arabia,Gulf,
1025,neutral,Riyadh,Saudi Arabia,Gulf,
1026,neutral,Riyadh,Saudi Arabia,Gulf,
1027,neutral,Riyadh,Saudi Arabia,Gulf,
1028,positive,Riyadh,Saudi Arabia,Gulf,
1029,neutral,Riyadh,Saudi Arabia,Gulf,
1030,neutral,Riyadh,Saudi Arabia,Gulf,
1031,neutral,Riyadh,Saudi Arabia,Gulf,
1032,positive,Riyadh,Saudi Arabia,Gulf,
1033,neutral,Riyadh,Saudi Arabia,Gulf,
1034,negative,Salt,Jordan,Levant,
1035,neutral,Riyadh,Saudi Arabia,Gulf,
1036,neutral,Riyadh,Saudi Arabia,Gulf,
1037,positive,Riyadh,Saudi Arabia,Gulf,
1038,neutral,Riyadh,Saudi Arabia,Gulf,
1039,neutral,Riyadh,Saudi Arabia,Gulf,
1040,neutral,Riyadh,Saudi Arabia,Gulf,
1041,neutral,Riyadh,Saudi Arabia,Gulf,
1042,neutral,Riyadh,Saudi Arabia,Gulf,
1043,neutral,Riyadh,Saudi Arabia,Gulf,
1044,neutral,Riyadh,Saudi Arabia,Gulf,
1045,neutral,Riyadh,Saudi Arabia,Gulf,
1046,neutral,Riyadh,Saudi Arabia,Gulf,
1047,neutral,Riyadh,Saudi Arabia,Gulf,
1048,positive,Riyadh,Saudi Arabia,Gulf,
1049,neutral,Riyadh,Saudi Arabia,Gulf,
1050,neutral,Riyadh,Saudi Arabia,Gulf,
1051,neutral,Riyadh,Saudi Arabia,Gulf,
1052,neutral,Riyadh,Saudi Arabia,Gulf,
1053,neutral,Riyadh,Saudi Arabia,Gulf,
1054,positive,Riyadh,Saudi Arabia,Gulf,
1055,neutral,Riyadh,Saudi Arabia,Gulf,
1056,neutral,Riyadh,Saudi Arabia,Gulf,
1057,positive,Riyadh,Saudi Arabia,Gulf,
1058,neutral,Riyadh,Saudi Arabia,Gulf,
1059,negative,Salt,Jordan,Levant,
1060,neutral,Riyadh,Saudi Arabia,Gulf,
1061,neutral,Riyadh,Saudi Arabia,Gulf,
1062,neutral,Riyadh,Saudi Arabia,Gulf,
1063,neutral,Riyadh,Saudi Arabia,Gulf,
1064,neutral,Riyadh,Saudi Arabia,Gulf,
1065,neutral,Riyadh,Saudi Arabia,Gulf,
1066,neutral,Riyadh,Saudi Arabia,Gulf,
1067,neutral,Riyadh,Saudi Arabia,Gulf,
1068,neutral,Riyadh,Saudi Arabia,Gulf,
1069,neutral,Riyadh,Saudi Arabia,Gulf,
1070,neutral,Riyadh,Saudi Arabia,Gulf,
1071,neutral,Riyadh,Saudi Arabia,Gulf,
1072,neutral,Riyadh,Saudi Arabia,Gulf,
1073,neutral,Riyadh,Saudi Arabia,Gulf,
1074,neutral,Riyadh,Saudi Arabia,Gulf,
1075,neutral,Riyadh,Saudi Arabia,Gulf,
1076,neutral,Riyadh,Saudi Arabia,Gulf,
1077,neutral,Riyadh,Saudi Arabia,Gulf,
1078,neutral,Riyadh,Saudi Arabia,Gulf,
1079,neutral,Riyadh,Saudi Arabia,Gulf,
1080,negative,Riyadh,Saudi Arabia,Gulf,
1081,neutral,Riyadh,Saudi Arabia,Gulf,
1082,negative,Salt,Saudi Arabia,Gulf,
1083,neutral,Riyadh,Saudi Arabia,Gulf,
1084,neutral,Riyadh,Saudi Arabia,Gulf,
1085,negative,Salt,Saudi Arabia,Gulf,
1086,negative,Salt,Saudi Arabia,Gulf,
1087,neutral,Riyadh,Saudi Arabia,Gulf,
1088,neutral,Riyadh,Saudi Arabia,Gulf,
1089,neutral,Riyadh,Saudi Arabia,Gulf,
1090,neutral,Riyadh,Saudi Arabia,Gulf,
1091,neutral,Riyadh,Saudi Arabia,Gulf,
1092,neutral,Riyadh,Saudi Arabia,Gulf,
1093,neutral,Riyadh,Saudi Arabia,Gulf,
1094,negative,Salt,Jordan,Levant,
1095,neutral,Riyadh,Saudi Arabia,Gulf,
1096,neutral,Salt,Jordan,Levant,
1097,neutral,Riyadh,Saudi Arabia,Gulf,
1098,neutral,Riyadh,Saudi Arabia,Gulf,
1099,negative,Salt,Jordan,Levant,
1100,neutral,Riyadh,Saudi Arabia,Gulf,
1101,neutral,Riyadh,Saudi Arabia,Gulf,
1102,neutral,Riyadh,Saudi Arabia,Gulf,
1103,neutral,Riyadh,Saudi Arabia,Gulf,
1104,neutral,Riyadh,Saudi Arabia,Gulf,
1105,neutral,Riyadh,Saudi Arabia,Gulf,
1106,neutral,Riyadh,Saudi Arabia,Gulf,
1107,neutral,Riyadh,Saudi Arabia,Gulf,
1108,neutral,Riyadh,Saudi Arabia,Gulf,
1109,neutral,Riyadh,Saudi Arabia,Gulf,
1110,neutral,Riyadh,Saudi Arabia,Gulf,
1111,neutral,Riyadh,Saudi Arabia,Gulf,
1112,neutral,Riyadh,Saudi Arabia,Gulf,
1113,negative,Salt,Jordan,Levant,
1114,neutral,Riyadh,Saudi Arabia,Gulf,
1115,negative,Riyadh,Saudi Arabia,Gulf,
1116,neutral,Riyadh,Saudi Arabia,Gulf,
1117,neutral,Riyadh,Saudi Arabia,Gulf,
1118,neutral,Riyadh,Saudi Arabia,Gulf,
1119,negative,Riyadh,Saudi Arabia,Gulf,
1120,neutral,Riyadh,Saudi Arabia,Gulf,
1121,neutral,Riyadh,Saudi Arabia,Gulf,
1122,neutral,Riyadh,Saudi Arabia,Gulf,
