,sentiment,city,country,region,Unnamed: 0
554,neutral,Riyadh,Saudi Arabia,Gulf,
555,neutral,Riyadh,Saudi Arabia,Gulf,
556,neutral,Riyadh,Saudi Arabia,Gulf,
557,positive,Riyadh,Saudi Arabia,Gulf,
558,negative,Riyadh,Saudi Arabia,Gulf,
559,neutral,Riyadh,Saudi Arabia,Gulf,
560,neutral,Riyadh,Saudi Arabia,Gulf,
561,neutral,Riyadh,Saudi Arabia,Gulf,
562,negative,Salt,Jordan,Levant,
563,neutral,Riyadh,Saudi Arabia,Gulf,
564,negative,Riyadh,Saudi Arabia,Gulf,
565,neutral,Salt,Jordan,Levant,
566,positive,Riyadh,Saudi Arabia,Gulf,
567,neutral,Jeddha,Saudi Arabia,Levant,
568,positive,Riyadh,Saudi Arabia,Gulf,
569,neutral,Amman,Syria,Levant,
570,negative,Riyadh,Saudi Arabia,Gulf,
571,negative,Salt,Jordan,Levant,
572,positive,Riyadh,Saudi Arabia,Gulf,
573,positive,Riyadh,Saudi Arabia,Gulf,
574,neutral,Riyadh,Saudi Arabia,Gulf,
575,negative,Khartoum,Sudan,Nile Basin,
576,positive,Riyadh,Saudi Arabia,Gulf,
577,negative,Riyadh,Saudi Arabia,Gulf,
578,neutral,Amman,Syria,Levant,
579,negative,Riyadh,Saudi Arabia,Gulf,
580,neutral,Riyadh,Saudi Arabia,Gulf,
581,neutral,Riyadh,Saudi Arabia,Gulf,
582,positive,Salt,Jordan,Levant,
583,neutral,Jeddha,Saudi Arabia,Gulf,
584,negative,Riyadh,Saudi Arabia,Gulf,
585,negative,Riyadh,Saudi Arabia,Gulf,
586,positive,Riyadh,Saudi Arabia,Gulf,
587,neutral,Riyadh,Saudi Arabia,Gulf,
588,positive,Riyadh,Saudi Arabia,Gulf,
589,negative,Riyadh,Saudi Arabia,Gulf,
590,neutral,Riyadh,Saudi Arabia,Gulf,
591,negative,Riyadh,Saudi Arabia,Gulf,
592,neutral,Rabat,Morocco,Maghreb,
593,neutral,Riyadh,Saudi Arabia,Gulf,
594,neutral,Riyadh,Saudi Arabia,Gulf,
595,neutral,Salt,Saudi Arabia,Gulf,
596,negative,Salt,Jordan,Levant,
597,neutral,Riyadh,Saudi Arabia,Gulf,
598,negative,Riyadh,Saudi Arabia,Gulf,
599,neutral,Jeddha,Saudi Arabia,Gulf,
600,neutral,Riyadh,Saudi Arabia,Gulf,
601,neutral,Riyadh,Saudi Arabia,Gulf,
602,neutral,Khartoum,Sudan,Nile Basin,
603,neutral,Riyadh,Saudi Arabia,Gulf,
604,neutral,Salt,Jordan,Levant,
605,negative,Salt,Saudi Arabia,Gulf,
606,positive,Riyadh,Saudi Arabia,Gulf,
607,negative,Riyadh,Saudi Arabia,Gulf,
608,neutral,Riyadh,Saudi Arabia,Gulf,
609,neutral,Riyadh,Saudi Arabia,Gulf,
610,neutral,Salt,Jordan,Levant,
611,neutral,Jeddha,Saudi Arabia,Gulf,
612,negative,Jeddha,Saudi Arabia,Gulf,
613,neutral,Salt,Jordan,Levant,
614,neutral,Jeddha,Saudi Arabia,Levant,
615,neutral,Jeddha,Saudi Arabia,Gulf,
616,neutral,Riyadh,Saudi Arabia,Gulf,
617,positive,Salt,Saudi Arabia,Gulf,
618,neutral,Riyadh,Saudi Arabia,Gulf,
619,neutral,Riyadh,Saudi Arabia,Gulf,
620,negative,Riyadh,Saudi Arabia,Gulf,
621,neutral,Riyadh,Saudi Arabia,Gulf,
622,neutral,Riyadh,Saudi Arabia,Gulf,
623,neutral,Salt,Jordan,Levant,
624,neutral,Riyadh,Saudi Arabia,Gulf,
625,neutral,Riyadh,Saudi Arabia,Gulf,
626,neutral,Riyadh,Saudi Arabia,Gulf,
627,neutral,Salt,Jordan,Levant,
628,neutral,Riyadh,Saudi Arabia,Gulf,
629,neutral,Riyadh,Saudi Arabia,Gulf,
630,neutral,Salt,Jordan,Levant,
631,neutral,Riyadh,Saudi Arabia,Gulf,
632,positive,Riyadh,Saudi Arabia,Gulf,
633,neutral,Riyadh,Saudi Arabia,Gulf,
634,negative,Riyadh,Saudi Arabia,Gulf,
635,neutral,Riyadh,Saudi Arabia,Gulf,
636,neutral,Riyadh,Saudi Arabia,Gulf,
637,negative,Khartoum,Sudan,Nile Basin,
638,negative,Jeddha,Saudi Arabia,Gulf,
639,neutral,Jeddha,Saudi Arabia,Gulf,
640,negative,Jeddha,Saudi Arabia,Gulf,
641,neutral,Jeddha,Saudi Arabia,Gulf,
642,negative,Riyadh,Saudi Arabia,Gulf,
643,neutral,Riyadh,Saudi Arabia,Gulf,
644,negative,Jeddha,Saudi Arabia,Gulf,
645,neutral,Riyadh,Saudi Arabia,Gulf,
646,neutral,Salt,Jordan,Levant,
647,negative,Salt,Saudi Arabia,Gulf,
648,negative,Riyadh,Saudi Arabia,Gulf,
649,neutral,Amman,Syria,Levant,
650,neutral,Aleppo,Syria,Levant,
651,negative,Jeddha,Saudi Arabia,Gulf,
652,negative,Riyadh,Saudi Arabia,Gulf,
653,neutral,Jeddha,Saudi Arabia,Levant,
654,neutral,Riyadh,Saudi Arabia,Gulf,
655,neutral,Riyadh,Saudi Arabia,Gulf,
656,negative,Riyadh,Saudi Arabia,Gulf,
657,neutral,Riyadh,Saudi Arabia,Gulf,
658,neutral,Jeddha,Saudi Arabia,Gulf,
659,neutral,Riyadh,Saudi Arabia,Gulf,
660,neutral,Riyadh,Saudi Arabia,Gulf,
661,negative,Riyadh,Saudi Arabia,Gulf,
662,neutral,Riyadh,Saudi Arabia,Gulf,
663,negative,Riyadh,Saudi Arabia,Gulf,
664,neutral,Riyadh,Saudi Arabia,Gulf,
665,negative,Riyadh,Saudi Arabia,Gulf,
666,neutral,Jeddha,Saudi Arabia,Levant,
667,negative,Riyadh,Saudi Arabia,Gulf,
668,neutral,Riyadh,Saudi Arabia,Gulf,
669,negative,Salt,Jordan,Levant,
670,neutral,Riyadh,Saudi Arabia,Gulf,
671,neutral,Riyadh,Saudi Arabia,Gulf,
672,negative,Salt,Saudi Arabia,Gulf,
673,neutral,Riyadh,Saudi Arabia,Gulf,
674,neutral,Aleppo,Syria,Levant,
675,neutral,Riyadh,Saudi Arabia,Gulf,
676,neutral,Jeddha,Saudi Arabia,Gulf,
677,neutral,Salt,Saudi Arabia,Gulf,
678,negative,Riyadh,Saudi Arabia,Gulf,
679,neutral,Riyadh,Saudi Arabia,Gulf,
680,positive,Salt,Jordan,Levant,
681,negative,Riyadh,Saudi Arabia,Gulf,
682,positive,Riyadh,Saudi Arabia,Gulf,
683,neutral,Jeddha,Saudi Arabia,Gulf,
684,neutral,Aleppo,Syria,Levant,
685,negative,Riyadh,Saudi Arabia,Gulf,
686,neutral,Salt,Jordan,Levant,
687,positive,Riyadh,Saudi Arabia,Gulf,
688,neutral,Riyadh,Saudi Arabia,Gulf,
689,negative,Jeddha,Saudi Arabia,Gulf,
690,negative,Salt,Jordan,Levant,
691,neutral,Rabat,Morocco,Maghreb,
692,neutral,Riyadh,Saudi Arabia,Gulf,
693,negative,Riyadh,Saudi Arabia,Gulf,
694,negative,Jeddha,Saudi Arabia,Gulf,
695,negative,Salt,Jordan,Levant,
696,neutral,Amman,Syria,Levant,
697,negative,Riyadh,Saudi Arabia,Gulf,
698,neutral,Riyadh,Saudi Arabia,Gulf,
699,negative,Salt,Jordan,Levant,
700,positive,Riyadh,Saudi Arabia,Gulf,
701,positive,Riyadh,Saudi Arabia,Gulf,
702,negative,Salt,Jordan,Levant,
703,negative,Jeddha,Saudi Arabia,Gulf,
704,positive,Riyadh,Saudi Arabia,Gulf,
705,neutral,Riyadh,Saudi Arabia,Gulf,
706,neutral,Rabat,Morocco,Maghreb,
707,negative,Khartoum,Sudan,Nile Basin,
708,positive,Salt,Jordan,Levant,
709,negative,Riyadh,Saudi Arabia,Gulf,
710,negative,Riyadh,Saudi Arabia,Gulf,
711,neutral,Riyadh,Saudi Arabia,Gulf,
712,positive,Jeddha,Saudi Arabia,Levant,
713,negative,Salt,Jordan,Levant,
714,neutral,Riyadh,Saudi Arabia,Gulf,
715,positive,Riyadh,Saudi Arabia,Gulf,
716,neutral,Riyadh,Saudi Arabia,Gulf,
717,neutral,Salt,Jordan,Levant,
718,positive,Salt,Jordan,Levant,
719,positive,Salt,Jordan,Levant,
720,neutral,Riyadh,Saudi Arabia,Gulf,
721,negative,Riyadh,Saudi Arabia,Gulf,
722,negative,Riyadh,Saudi Arabia,Gulf,
723,negative,Riyadh,Saudi Arabia,Gulf,
724,neutral,Riyadh,Saudi Arabia,Gulf,
725,negative,Jeddha,Saudi Arabia,Gulf,
726,negative,Riyadh,Saudi Arabia,Gulf,
727,positive,Riyadh,Saudi Arabia,Gulf,
728,negative,Salt,Jordan,Levant,
729,negative,Salt,Jordan,Levant,
730,neutral,Riyadh,Saudi Arabia,Gulf,
731,negative,Riyadh,Saudi Arabia,Gulf,
732,negative,Salt,Jordan,Levant,
733,negative,Riyadh,Saudi Arabia,Gulf,
734,neutral,Riyadh,Saudi Arabia,Gulf,
735,neutral,Riyadh,Saudi Arabia,Gulf,
736,neutral,Salt,Jordan,Levant,
737,negative,Riyadh,Saudi Arabia,Gulf,
738,neutral,Riyadh,Saudi Arabia,Gulf,
739,neutral,Riyadh,Saudi Arabia,Gulf,
740,neutral,Salt,Jordan,Levant,
741,negative,Rabat,Morocco,Maghreb,
742,neutral,Riyadh,Saudi Arabia,Gulf,
743,negative,Riyadh,Saudi Arabia,Gulf,
744,neutral,Riyadh,Saudi Arabia,Gulf,
745,positive,Salt,Jordan,Levant,
746,neutral,Riyadh,Saudi Arabia,Gulf,
747,positive,Salt,Jordan,Levant,
748,negative,Riyadh,Saudi Arabia,Gulf,
749,neutral,Riyadh,Saudi Arabia,Gulf,
750,neutral,Riyadh,Saudi Arabia,Gulf,
751,negative,Riyadh,Saudi Arabia,Gulf,
752,neutral,Jeddha,Saudi Arabia,Gulf,
753,neutral,Riyadh,Saudi Arabia,Gulf,
754,negative,Salt,Jordan,Levant,
755,neutral,Riyadh,Saudi Arabia,Gulf,
756,positive,Riyadh,Saudi Arabia,Gulf,
757,neutral,Riyadh,Saudi Arabia,Gulf,
758,neutral,Jeddha,Saudi Arabia,Levant,
759,negative,Riyadh,Saudi Arabia,Gulf,
760,neutral,Riyadh,Saudi Arabia,Gulf,
761,negative,Riyadh,Saudi Arabia,Gulf,
762,neutral,Riyadh,Saudi Arabia,Gulf,
763,negative,Salt,Jordan,Levant,
764,negative,Riyadh,Saudi Arabia,Gulf,
765,negative,Riyadh,Saudi Arabia,Gulf,
766,negative,Salt,Jordan,Levant,
767,neutral,Riyadh,Saudi Arabia,Gulf,
768,neutral,Riyadh,Saudi Arabia,Gulf,
769,neutral,Riyadh,Saudi Arabia,Gulf,
770,neutral,Salt,Jordan,Levant,
771,positive,Riyadh,Saudi Arabia,Gulf,
772,negative,Salt,Jordan,Levant,
773,positive,Riyadh,Saudi Arabia,Gulf,
774,neutral,Jeddha,Saudi Arabia,Gulf,
775,positive,Salt,Jordan,Levant,
776,positive,Salt,Jordan,Levant,
777,neutral,Riyadh,Saudi Arabia,Gulf,
778,negative,Riyadh,Saudi Arabia,Gulf,
779,neutral,Riyadh,Saudi Arabia,Gulf,
780,negative,Riyadh,Saudi Arabia,Gulf,
781,neutral,Riyadh,Saudi Arabia,Gulf,
782,negative,Riyadh,Saudi Arabia,Gulf,
783,neutral,Riyadh,Saudi Arabia,Gulf,
784,neutral,Riyadh,Saudi Arabia,Gulf,
785,negative,Riyadh,Saudi Arabia,Gulf,
786,neutral,Riyadh,Saudi Arabia,Gulf,
787,negative,Riyadh,Saudi Arabia,Gulf,
788,negative,Salt,Jordan,Levant,
789,positive,Riyadh,Saudi Arabia,Gulf,
790,positive,Riyadh,Saudi Arabia,Gulf,
791,positive,Salt,Jordan,Levant,
792,negative,Riyadh,Saudi Arabia,Gulf,
793,negative,Salt,Jordan,Levant,
794,negative,Salt,Jordan,Levant,
795,negative,Riyadh,Saudi Arabia,Gulf,
796,neutral,Riyadh,Saudi Arabia,Gulf,
797,negative,Riyadh,Saudi Arabia,Gulf,
798,neutral,Riyadh,Saudi Arabia,Gulf,
799,neutral,Jeddha,Saudi Arabia,Levant,
800,neutral,Riyadh,Saudi Arabia,Gulf,
801,neutral,Riyadh,Saudi Arabia,Gulf,
802,neutral,Riyadh,Saudi Arabia,Gulf,
803,negative,Riyadh,Saudi Arabia,Gulf,
804,negative,Salt,Jordan,Levant,
805,negative,Riyadh,Saudi Arabia,Gulf,
806,neutral,Riyadh,Saudi Arabia,Gulf,
807,positive,Riyadh,Saudi Arabia,Gulf,
808,neutral,Riyadh,Saudi Arabia,Gulf,
809,neutral,Salt,Saudi Arabia,Gulf,
810,neutral,Riyadh,Saudi Arabia,Gulf,
811,neutral,Riyadh,Saudi Arabia,Gulf,
812,neutral,Riyadh,Saudi Arabia,Gulf,
813,negative,Jeddha,Saudi Arabia,Gulf,
814,negative,Jeddha,Saudi Arabia,Levant,
815,neutral,Riyadh,Saudi Arabia,Gulf,
816,neutral,Riyadh,Saudi Arabia,Gulf,
817,neutral,Riyadh,Saudi Arabia,Gulf,
818,neutral,Amman,Syria,Levant,
819,neutral,Riyadh,Saudi Arabia,Gulf,
820,negative,Salt,Jordan,Levant,
821,neutral,Riyadh,Saudi Arabia,Gulf,
822,negative,Riyadh,Saudi Arabia,Gulf,
823,positive,Riyadh,Saudi Arabia,Gulf,
824,negative,Salt,Jordan,Levant,
825,negative,Riyadh,Saudi Arabia,Gulf,
826,neutral,Riyadh,Saudi Arabia,Gulf,
827,negative,Riyadh,Saudi Arabia,Gulf,
828,positive,Salt,Jordan,Levant,
829,neutral,Jeddha,Saudi Arabia,Levant,
830,positive,Salt,Jordan,Levant,
831,neutral,Salt,Saudi Arabia,Gulf,
832,negative,Riyadh,Saudi Arabia,Gulf,
833,neutral,Riyadh,Saudi Arabia,Gulf,
834,neutral,Rabat,Morocco,Maghreb,
835,neutral,Riyadh,Saudi Arabia,Gulf,
836,negative,Riyadh,Saudi Arabia,Gulf,
837,negative,Riyadh,Saudi Arabia,Gulf,
838,neutral,Riyadh,Saudi Arabia,Gulf,
839,neutral,Riyadh,Saudi Arabia,Gulf,
840,neutral,Jeddha,Saudi Arabia,Levant,
841,negative,Damascus,Syria,Levant,
842,positive,Riyadh,Saudi Arabia,Gulf,
843,negative,Riyadh,Saudi Arabia,Gulf,
844,negative,Riyadh,Saudi Arabia,Gulf,
845,neutral,Jeddha,Saudi Arabia,Levant,
846,neutral,Riyadh,Saudi Arabia,Gulf,
847,neutral,Riyadh,Saudi Arabia,Gulf,
848,negative,Riyadh,Saudi Arabia,Gulf,
849,neutral,Jeddha,Saudi Arabia,Gulf,
850,neutral,Salt,Jordan,Levant,
851,neutral,Riyadh,Saudi Arabia,Gulf,
852,neutral,Salt,Jordan,Levant,
853,neutral,Salt,Jordan,Levant,
854,neutral,Salt,Jordan,Levant,
855,negative,Riyadh,Saudi Arabia,Gulf,
856,neutral,Salt,Jordan,Levant,
857,neutral,Salt,Jordan,Levant,
858,neutral,Riyadh,Saudi Arabia,Gulf,
859,neutral,Salt,Jordan,Levant,
860,neutral,Salt,Jordan,Levant,
861,negative,Riyadh,Saudi Arabia,Gulf,
862,neutral,Salt,Jordan,Levant,
863,neutral,Salt,Jordan,Levant,
864,neutral,Jeddha,Saudi Arabia,Gulf,
865,neutral,Riyadh,Saudi Arabia,Gulf,
866,neutral,Salt,Jordan,Levant,
867,positive,Riyadh,Saudi Arabia,Gulf,
868,negative,Riyadh,Saudi Arabia,Gulf,
869,neutral,Salt,Jordan,Levant,
870,negative,Riyadh,Saudi Arabia,Gulf,
871,neutral,Riyadh,Saudi Arabia,Gulf,
872,negative,Riyadh,Saudi Arabia,Gulf,
873,neutral,Salt,Jordan,Levant,
874,neutral,Salt,Jordan,Levant,
875,negative,Jeddha,Saudi Arabia,Gulf,
876,negative,Riyadh,Saudi Arabia,Gulf,
877,neutral,Riyadh,Saudi Arabia,Gulf,
878,neutral,Riyadh,Saudi Arabia,Gulf,
879,neutral,Salt,Jordan,Levant,
880,neutral,Riyadh,Saudi Arabia,Gulf,
881,neutral,Riyadh,Saudi Arabia,Gulf,
882,neutral,Salt,Jordan,Levant,
883,neutral,Riyadh,Saudi Arabia,Gulf,
884,neutral,Riyadh,Saudi Arabia,Gulf,
885,neutral,Riyadh,Saudi Arabia,Gulf,
886,neutral,Riyadh,Saudi Arabia,Gulf,
887,neutral,Rabat,Morocco,Maghreb,
888,neutral,Rabat,Morocco,Maghreb,
889,neutral,Salt,Jordan,Levant,
890,negative,Riyadh,Saudi Arabia,Gulf,
891,neutral,Salt,Jordan,Levant,
892,positive,Salt,Jordan,Levant,
893,neutral,Jeddha,Saudi Arabia,Gulf,
894,neutral,Jeddha,Saudi Arabia,Gulf,
895,neutral,Riyadh,Saudi Arabia,Gulf,
896,negative,Riyadh,Saudi Arabia,Gulf,
897,negative,Riyadh,Saudi Arabia,Gulf,
898,neutral,Salt,Jordan,Levant,
899,neutral,Riyadh,Saudi Arabia,Gulf,
900,negative,Riyadh,Saudi Arabia,Gulf,
901,neutral,Riyadh,Saudi Arabia,Gulf,
902,positive,Riyadh,Saudi Arabia,Gulf,
903,negative,Salt,Jordan,Levant,
904,neutral,Riyadh,Saudi Arabia,Gulf,
905,neutral,Riyadh,Saudi Arabia,Gulf,
906,neutral,Riyadh,Saudi Arabia,Gulf,
907,neutral,Salt,Jordan,Levant,
908,negative,Salt,Saudi Arabia,Gulf,
909,neutral,Jeddha,Saudi Arabia,Gulf,
910,neutral,Riyadh,Saudi Arabia,Gulf,
911,negative,Riyadh,Saudi Arabia,Gulf,
912,negative,Riyadh,Saudi Arabia,Gulf,
913,neutral,Riyadh,Saudi Arabia,Gulf,
914,negative,Riyadh,Saudi Arabia,Gulf,
915,neutral,Riyadh,Saudi Arabia,Gulf,
916,positive,Salt,Jordan,Levant,
917,negative,Riyadh,Saudi Arabia,Gulf,
918,negative,Salt,Jordan,Levant,
919,negative,Jeddha,Saudi Arabia,Gulf,
920,neutral,Riyadh,Saudi Arabia,Gulf,
921,neutral,Riyadh,Saudi Arabia,Gulf,
922,neutral,Riyadh,Saudi Arabia,Gulf,
923,neutral,Riyadh,Saudi Arabia,Gulf,
924,negative,Salt,Saudi Arabia,Gulf,
925,neutral,Salt,Jordan,Levant,
926,negative,Riyadh,Saudi Arabia,Gulf,
927,neutral,Amman,Syria,Levant,
928,neutral,Amman,Syria,Levant,
929,neutral,Riyadh,Saudi Arabia,Gulf,
930,neutral,Riyadh,Saudi Arabia,Gulf,
931,neutral,Riyadh,Saudi Arabia,Gulf,
932,neutral,Riyadh,Saudi Arabia,Gulf,
933,negative,Amman,Syria,Levant,
934,neutral,Riyadh,Saudi Arabia,Gulf,
935,neutral,Riyadh,Saudi Arabia,Gulf,
936,neutral,Riyadh,Saudi Arabia,Gulf,
937,neutral,Riyadh,Saudi Arabia,Gulf,
938,neutral,Riyadh,Saudi Arabia,Gulf,
939,negative,Jeddha,Saudi Arabia,Gulf,
940,positive,Riyadh,Saudi Arabia,Gulf,
941,neutral,Riyadh,Saudi Arabia,Gulf,
942,neutral,Salt,Jordan,Levant,
943,negative,Salt,Saudi Arabia,Gulf,
944,negative,Salt,Jordan,Levant,
945,negative,Jeddha,Saudi Arabia,Gulf,
946,negative,Salt,Jordan,Levant,
947,neutral,Salt,Jordan,Levant,
948,negative,Riyadh,Saudi Arabia,Gulf,
949,negative,Riyadh,Saudi Arabia,Gulf,
950,negative,Riyadh,Saudi Arabia,Gulf,
951,neutral,Riyadh,Saudi Arabia,Gulf,
952,neutral,Riyadh,Saudi Arabia,Gulf,
953,negative,Riyadh,Saudi Arabia,Gulf,
954,neutral,Jeddha,Saudi Arabia,Gulf,
955,negative,Riyadh,Saudi Arabia,Gulf,
956,neutral,Riyadh,Saudi Arabia,Gulf,
957,negative,Riyadh,Saudi Arabia,Gulf,
958,neutral,Riyadh,Saudi Arabia,Gulf,
959,neutral,Riyadh,Saudi Arabia,Gulf,
960,negative,Riyadh,Saudi Arabia,Gulf,
961,neutral,Riyadh,Saudi Arabia,Gulf,
962,neutral,Riyadh,Saudi Arabia,Gulf,
963,negative,Salt,Jordan,Levant,
964,negative,Riyadh,Saudi Arabia,Gulf,
965,neutral,Riyadh,Saudi Arabia,Gulf,
966,negative,Riyadh,Saudi Arabia,Gulf,
967,negative,Riyadh,Saudi Arabia,Gulf,
968,neutral,Riyadh,Saudi Arabia,Gulf,
969,negative,Riyadh,Saudi Arabia,Gulf,
970,negative,Riyadh,Saudi Arabia,Gulf,
971,negative,Riyadh,Saudi Arabia,Gulf,
972,neutral,Riyadh,Saudi Arabia,Gulf,
973,neutral,Riyadh,Saudi Arabia,Gulf,
974,negative,Riyadh,Saudi Arabia,Gulf,
975,neutral,Rabat,Morocco,Maghreb,
976,negative,Riyadh,Saudi Arabia,Gulf,
977,negative,Riyadh,Saudi Arabia,Gulf,
978,negative,Riyadh,Saudi Arabia,Gulf,
979,negative,Riyadh,Saudi Arabia,Gulf,
980,neutral,Jeddha,Saudi Arabia,Gulf,
981,negative,Riyadh,Saudi Arabia,Gulf,
982,neutral,Riyadh,Saudi Arabia,Gulf,
983,neutral,Riyadh,Saudi Arabia,Gulf,
984,neutral,Riyadh,Saudi Arabia,Gulf,
985,neutral,Jeddha,Saudi Arabia,Gulf,
986,negative,Riyadh,Saudi Arabia,Gulf,
987,negative,Riyadh,Saudi Arabia,Gulf,
988,negative,Riyadh,Saudi Arabia,Gulf,
989,neutral,Riyadh,Saudi Arabia,Gulf,
990,neutral,Riyadh,Saudi Arabia,Gulf,
991,neutral,Jeddha,Saudi Arabia,Gulf,
992,negative,Riyadh,Saudi Arabia,Gulf,
993,neutral,Jeddha,Saudi Arabia,Gulf,
994,negative,Salt,Jordan,Levant,
995,negative,Jeddha,Saudi Arabia,Levant,
996,neutral,Riyadh,Saudi Arabia,Gulf,
997,neutral,Jeddha,Saudi Arabia,Gulf,
998,neutral,Riyadh,Saudi Arabia,Gulf,
999,positive,Riyadh,Saudi Arabia,Gulf,
1000,negative,Riyadh,Saudi Arabia,Gulf,
1001,negative,Riyadh,Saudi Arabia,Gulf,
1002,neutral,Riyadh,Saudi Arabia,Gulf,
1003,neutral,Salt,Jordan,Levant,
1004,neutral,Salt,Jordan,Levant,
1005,negative,Riyadh,Saudi Arabia,Gulf,
1006,positive,Riyadh,Saudi Arabia,Gulf,
1007,neutral,Riyadh,Saudi Arabia,Gulf,
1008,neutral,Jeddha,Saudi Arabia,Gulf,
1009,neutral,Khartoum,Sudan,Nile Basin,
1010,positive,Riyadh,Saudi Arabia,Gulf,
1011,negative,Riyadh,Saudi Arabia,Gulf,
1012,negative,Riyadh,Saudi Arabia,Gulf,
1013,positive,Riyadh,Saudi Arabia,Gulf,
1014,negative,Riyadh,Saudi Arabia,Gulf,
1015,neutral,Riyadh,Saudi Arabia,Gulf,
1016,neutral,Salt,Jordan,Levant,
1017,neutral,Khartoum,Sudan,Nile Basin,
1018,neutral,Jeddha,Saudi Arabia,Gulf,
1019,neutral,Riyadh,Saudi Arabia,Gulf,
1020,neutral,Khartoum,Sudan,Nile Basin,
1021,negative,Salt,Jordan,Levant,
1022,neutral,Riyadh,Saudi Arabia,Gulf,
1023,neutral,Khartoum,Sudan,Nile Basin,
1024,neutral,Riyadh,Saudi Arabia,Gulf,
1025,neutral,Salt,Jordan,Levant,
1026,positive,Riyadh,Saudi Arabia,Gulf,
1027,neutral,Riyadh,Saudi Arabia,Gulf,
1028,neutral,Khartoum,Sudan,Nile Basin,
1029,negative,Riyadh,Saudi Arabia,Gulf,
1030,neutral,Riyadh,Saudi Arabia,Gulf,
1031,positive,Khartoum,Sudan,Nile Basin,
1032,positive,Riyadh,Saudi Arabia,Gulf,
1033,negative,Riyadh,Saudi Arabia,Gulf,
1034,positive,Riyadh,Saudi Arabia,Gulf,
1035,neutral,Amman,Syria,Levant,
1036,positive,Jeddha,Saudi Arabia,Gulf,
1037,positive,Salt,Jordan,Levant,
1038,neutral,Riyadh,Saudi Arabia,Gulf,
1039,neutral,Riyadh,Saudi Arabia,Gulf,
1040,negative,Salt,Jordan,Levant,
1041,neutral,Riyadh,Saudi Arabia,Gulf,
1042,negative,Riyadh,Saudi Arabia,Gulf,
1043,neutral,Jeddha,Saudi Arabia,Gulf,
1044,neutral,Salt,Jordan,Levant,
1045,negative,Riyadh,Saudi Arabia,Gulf,
1046,neutral,Riyadh,Saudi Arabia,Gulf,
1047,neutral,Riyadh,Saudi Arabia,Gulf,
1048,neutral,Riyadh,Saudi Arabia,Gulf,
1049,neutral,Riyadh,Saudi Arabia,Gulf,
1050,neutral,Riyadh,Saudi Arabia,Gulf,
1051,neutral,Amman,Syria,Levant,
1052,negative,Riyadh,Saudi Arabia,Gulf,
1053,neutral,Riyadh,Saudi Arabia,Gulf,
1054,negative,Riyadh,Saudi Arabia,Gulf,
1055,neutral,Salt,Jordan,Levant,
1056,neutral,Riyadh,Saudi Arabia,Gulf,
1057,negative,Riyadh,Saudi Arabia,Gulf,
1058,neutral,Riyadh,Saudi Arabia,Gulf,
1059,neutral,Riyadh,Saudi Arabia,Gulf,
1060,neutral,Riyadh,Saudi Arabia,Gulf,
1061,neutral,Jeddha,Saudi Arabia,Levant,
1062,neutral,Riyadh,Saudi Arabia,Gulf,
1063,negative,Khartoum,Sudan,Nile Basin,
1064,neutral,Aleppo,Syria,Levant,
1065,positive,Salt,Jordan,Levant,
1066,positive,Riyadh,Saudi Arabia,Gulf,
1067,negative,Riyadh,Saudi Arabia,Gulf,
1068,neutral,Riyadh,Saudi Arabia,Gulf,
1069,negative,Riyadh,Saudi Arabia,Gulf,
1070,negative,Riyadh,Saudi Arabia,Gulf,
1071,negative,Salt,Jordan,Levant,
1072,negative,Salt,Jordan,Levant,
1073,negative,Jeddha,Saudi Arabia,Gulf,
1074,negative,Jeddha,Saudi Arabia,Gulf,
1075,negative,Riyadh,Saudi Arabia,Gulf,
1076,neutral,Riyadh,Saudi Arabia,Gulf,
1077,negative,Riyadh,Saudi Arabia,Gulf,
1078,neutral,Riyadh,Saudi Arabia,Gulf,
1079,neutral,Jeddha,Saudi Arabia,Levant,
1080,neutral,Riyadh,Saudi Arabia,Gulf,
1081,negative,Riyadh,Saudi Arabia,Gulf,
1082,neutral,Salt,Jordan,Levant,
1083,negative,Riyadh,Saudi Arabia,Gulf,
1084,neutral,Riyadh,Saudi Arabia,Gulf,
1085,negative,Riyadh,Saudi Arabia,Gulf,
1086,neutral,Riyadh,Saudi Arabia,Gulf,
1087,negative,Rabat,Morocco,Maghreb,
1088,negative,Salt,Jordan,Levant,
1089,negative,Salt,Jordan,Levant,
1090,positive,Jeddha,Saudi Arabia,Gulf,
1091,negative,Salt,Jordan,Levant,
1092,neutral,Riyadh,Saudi Arabia,Gulf,
1093,neutral,Salt,Saudi Arabia,Gulf,
1094,positive,Riyadh,Saudi Arabia,Gulf,
1095,neutral,Jeddha,Saudi Arabia,Gulf,
1096,negative,Riyadh,Saudi Arabia,Gulf,
1097,negative,Riyadh,Saudi Arabia,Gulf,
1098,neutral,Salt,Jordan,Levant,
1099,neutral,Riyadh,Saudi Arabia,Gulf,
1100,negative,Riyadh,Saudi Arabia,Gulf,
1101,negative,Salt,Jordan,Levant,
1102,negative,Salt,Jordan,Levant,
1103,negative,Riyadh,Saudi Arabia,Gulf,
1104,negative,Jeddha,Saudi Arabia,Gulf,
1105,neutral,Riyadh,Saudi Arabia,Gulf,
1106,negative,Jeddha,Saudi Arabia,Gulf,
1107,negative,Riyadh,Saudi Arabia,Gulf,
1108,positive,Riyadh,Saudi Arabia,Gulf,
